f,bound.0.025,bound.0.25,bound.0.75,bound.0.975,rp,mean_estimate
0.251301001001001,12.405208112738816,13.472116015388425,14.453835665776115,15.29867954575043,0.4452167476903212,14.297208336730234
0.25230180180180184,12.41725172015763,13.481700247356184,14.461703833362755,15.305995524127127,0.4458126743338415,14.306040959191478
0.2533026026026026,12.42801349632249,13.489471854783512,14.46967682846652,15.315841745103906,0.4464101984219601,14.314887391039957
0.2543034034034034,12.438940942496671,13.497715454132038,14.47709693491034,15.325074564924348,0.44700932638647733,14.323747672418195
0.25530420420420424,12.450163060644728,13.506471894835821,14.484876019007144,15.333156584499463,0.4476100646937682,14.332621843639526
0.256305005005005,12.460429619966742,13.514392952020863,14.493062685834623,15.339896655093831,0.4482124198450155,14.341509945188964
0.2573058058058058,12.472034371126748,13.523752725223837,14.50071176489048,15.346695555118739,0.4488163983764437,14.350412017724231
0.25830660660660665,12.48427002925919,13.53224936345423,14.509393822567366,15.355774969990923,0.44942200685955647,14.359328102076704
0.25930740740740743,12.496516302075275,13.543482435706993,14.516771374991949,15.361551349482088,0.4500292519013736,14.3682582392524
0.2603082082082082,12.50689471366965,13.55171161751588,14.524632836143873,15.370487986431053,0.4506381401446724,14.37720247043292
0.26130900900900905,12.516228391097902,13.560276708692834,14.53249494312094,15.378335452323268,0.4512486782682296,14.386160836976522
0.26230980980980984,12.52796953505208,13.56951670342641,14.540378443811836,15.38670519383968,0.45186087298706495,14.39513338041903
0.2633106106106106,12.538386639094671,13.578337432119724,14.548172965695237,15.393886352988256,0.45247473105268865,14.404120142474907
0.26431141141141146,12.547743074542502,13.587929151778834,14.555942526557988,15.400631450562924,0.4530902592533481,14.41312116503822
0.26531221221221224,12.557134076691138,13.596499287059997,14.564179454120815,15.410220821670588,0.45370746441427934,14.422136490183679
0.266313013013013,12.567300476877902,13.605205828275215,14.572409148274327,15.419907242643912,0.4543263533979587,14.431166160167672
0.26731381381381386,12.578622508754384,13.615231695631067,14.580831202811845,15.427700392699116,0.454946933104357,14.440210217429296
0.26831461461461464,12.588732588205705,13.624099846861332,14.588552436451119,15.4356456103465,0.4555692104711968,14.449268704591372
0.2693154154154154,12.598362372781672,13.634308090383804,14.596498152104637,15.44315361872941,0.4561931924742097,14.45834166446151
0.27031621621621627,12.60984727214541,13.642728502100084,14.604588194415491,15.450673410624754,0.4568188861273981,14.467429140033191
0.27131701701701705,12.620138968156864,13.651991526105332,14.612764927431448,15.458205020457994,0.45744629848329765,14.476531174486782
0.27231781781781783,12.632088433286208,13.660780155048366,14.621172191597456,15.465828288580989,0.45807543663324185,14.485647811190635
0.27331861861861867,12.64455967137722,13.669324917506929,14.629808657442588,15.475903040727557,0.4587063077076297,14.49477909370217
0.27431941941941945,12.656416471749974,13.678903665746963,14.638756336194815,15.481082511835881,0.45933891887619493,14.503925065768943
0.27532022022022024,12.667479021527441,13.687654156607488,14.646972516551363,15.49045524034673,0.4599732773482776,14.513085771329747
0.276321021021021,12.678491979681167,13.696498975589531,14.655545758869318,15.49987070371612,0.4606093903730977,14.522261254515715
0.27732182182182186,12.688307730180881,13.70603164043276,14.664283084816706,15.509299443452301,0.4612472652400321,14.53145155965143
0.27832262262262264,12.699483711419212,13.71551754766627,14.67256661502303,15.51874149650338,0.4618869092788919,14.540656731256046
0.2793234234234234,12.711571391863886,13.724460663099759,14.680713518160482,15.527969205035387,0.4625283298602039,14.549876814044397
0.28032422422422426,12.722700100219337,13.733953438717503,14.689437655795754,15.534973968037615,0.4631715343954938,14.559111852928147
0.28132502502502504,12.732667227353348,13.742816223805015,14.697658350353805,15.544788360976057,0.4638165303375707,14.568361893016924
0.2823258258258258,12.74326679672715,13.751939567477041,14.707010385032767,15.55433619972986,0.4644633251808164,14.577626979619474
0.28332662662662667,12.754229725812792,13.761136187264082,14.715843745826765,15.562267387169639,0.46511192646147453,14.586907158244813
0.28432742742742745,12.764423858813144,13.769853399072078,14.724861396026096,15.57023373959121,0.46576234175794373,14.596202474603412
0.28532822822822823,12.774931432756242,13.77757119249093,14.732790149596815,15.578707495650505,0.46641457869107267,14.605512974608333
0.28632902902902907,12.785870087079497,13.785698024549484,14.74060356449644,15.586139590391449,0.4670686449244576,14.61483870437645
0.28732982982982985,12.797217397149032,13.794054129629522,14.749178749835929,15.594784337470632,0.467724548164743,14.624179710229622
0.28833063063063064,12.809540644335097,13.802435566378492,14.757859610760667,15.605422730818308,0.4683822961619235,14.633536038695908
0.2893314314314315,12.822002820604489,13.811480724477763,14.766880995180417,15.614409153808987,0.46904189670964996,14.642907736510764
0.29033223223223226,12.834457384103926,13.820752632729235,14.77574206356453,15.623198916033415,0.4697033576455365,14.652294850618246
0.29133303303303304,12.845945814715682,13.82929895173139,14.784829629784893,15.632802641581328,0.4703666868514713,14.661697428172284
0.2923338338338339,12.857745875959456,13.838217489481462,14.793929880852804,15.641014957618685,0.4710318922539301,14.671115516537862
0.29333463463463466,12.869045095134606,13.847382423585554,14.80268260072041,15.649240889182634,0.4716989818242909,14.68054916329231
0.29433543543543544,12.881214467320781,13.857051324750767,14.811166887850355,15.657498324858242,0.4723679635791534,14.68999841622654
0.2953362362362363,12.893401272736392,13.867116327062618,14.820177363879512,15.667307686506026,0.4730388455806595,14.69946332334628
0.29633703703703707,12.904235919067256,13.876264727655728,14.829170308042599,15.674870580812458,0.4737116359368174,14.708943932873407
0.29733783783783785,12.916364784953872,13.885156479696928,14.837880790279584,15.682446171814702,0.4743863428018283,14.718440293247165
0.2983386386386387,12.928789864786214,13.894607884967145,14.845689221960024,15.691553639947365,0.47506297437641565,14.72795245312552
0.29933943943943947,12.939619191668237,13.903202209228501,14.853710837943698,15.70102535161608,0.47574153890815746,14.737480461386406
0.30034024024024025,12.951829433636256,13.91263353077042,14.862415463229883,15.710343945987443,0.4764220446918214,14.747024367129058
0.3013410410410411,12.964316320971179,13.921487198169325,14.871219266839091,15.71882429377595,0.4771045000697032,14.756584219675352
0.3023418418418419,12.976821713617532,13.93116454610955,14.880744243706129,15.729023487063216,0.4777889134319664,14.766160068571082
0.30334264264264266,12.988673671838951,13.941113539858204,14.889729555678288,15.737745719550128,0.47847529321698773,14.775751963587359
0.3043434434434435,12.998779345934253,13.951760366303876,14.89832589007787,15.744476122750944,0.47916364791170274,14.785359954721924
0.3053442442442443,13.011579741298188,13.96235580133714,14.906711367032955,15.752839356875171,0.47985398605195595,14.794984092200533
0.30634504504504506,13.02361701349148,13.97155698680412,14.914713337445498,15.762461657500054,0.48054631622285404,14.80462442647829
0.3073458458458459,13.035721599230982,13.981531706519778,14.92450786865731,15.771511135579175,0.4812406470591211,14.814281008241062
0.3083466466466467,13.04646091703163,13.991570910452424,14.933333088684234,15.780652169416978,0.481936987245458,14.823953888406862
0.30934744744744747,13.058951909542616,14.00074394251665,14.94281645187178,15.7908786218335,0.4826353455169046,14.833643118127226
0.3103482482482483,13.068839272872617,14.011932583575971,14.95129262501275,15.801665813323169,0.4833357306592046,14.843348748788676
0.3113490490490491,13.079647605671314,14.021069606263632,14.9598929709329,15.80901338052465,0.48403815150917434,14.853070832014069
0.31234984984984987,13.091180740359263,14.030971926962513,14.968686535964157,15.81705172077142,0.4847426169550739,14.862809419664103
0.31335065065065065,13.10197639451984,14.040551161023608,14.977983708245699,15.824977697252288,0.4854491359369832,14.872564563838722
0.3143514514514515,13.112452719895277,14.049483360126583,14.986746568278889,15.834329360991912,0.48615771744717856,14.882336316878561
0.3153522522522523,13.123379769870496,14.058612197102942,14.995422423884552,15.84453878179097,0.48686837053051546,14.892124731366437
0.31635305305305306,13.135044778728307,14.068106695579258,15.004445368994812,15.853792777451371,0.487581104284813,14.901929860128822
0.3173538538538539,13.146070036664822,14.077472299285285,15.01311803786914,15.863039509398455,0.4882959278612418,14.9117517562373
0.3183546546546547,13.157819736815451,14.087495416774974,15.021755917568836,15.872246355997953,0.48901285046471643,14.921590473010122
0.31935545545545546,13.169629878845923,14.09666168562397,15.031172673179961,15.880764328299486,0.4897318813542895,14.931446064013661
0.3203562562562563,13.180739046788878,14.105242327202221,15.040861466870966,15.888644577686573,0.49045302984355144,14.941318583063968
0.3213570570570571,13.191560740629452,14.117449075278868,15.050540096163248,15.896537661812548,0.49117630530103135,14.951208084228268
